"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Central African Republic","CAF","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","7","7","6.80000019073486","7.09999990463257","7","6.59999990463257","6.40000009536743","6.09999990463257","5.69999980926514","5.40000009536743","5.40000009536743","5.69999980926514","5.5","5.59999990463257","5.40000009536743","5.5","5.40000009536743","5.19999980926514","5.09999990463257","4.80000019073486","4.5","3.90000009536743","3.79999995231628","3.90000009536743","3.70000004768372","3.70000004768372","3.59999990463257","3.40000009536743","3.29999995231628","","","","","",
"East Asia and the Pacific (IFC classification)","CEA","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4435521984671","21.8069486006844","21.2708066135553","21.1160743362664","20.7879742110018","20.768667447075","20.7065297908858","20.3267210917798","18.8384911854677","18.4617007469266","17.2048748608121","16.6738004982906","15.4437876956807","14.4449588127407","13.5207759714155","13.5026946238616","13.7327285660245","13.3972300412638","13.6608157811633","",
"Europe and Central Asia (IFC classification)","CEU","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","7.90000009536743","7.30000019073486","7.19999980926514","7.19999980926514","6.90000009536743","6.80000019073486","6.40000009536743","5.90000009536743","5.5","5.09999990463257","4.80000019073486","4.69999980926514","4.59999990463257","4.80000019073486","4.80000019073486","5","5.40000009536743","5.40000009536743","5.5","5.59999990463257","5.19999980926514","4.90000009536743","4.90000009536743","4.80000019073486","4.59999990463257","4.59999990463257","4.69999980926514","4.80000019073486","4.09999990463257","3.70000004768372","4","3.90000009536743","4","",
"Channel Islands","CHI","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","21.8999996185303","21","22.2000007629395","21.7999992370605","21.6000003814697","27","27.3999996185303","27.2999992370605","26.2999992370605","25.2999992370605","25.2999992370605","24.7999992370605","23.6000003814697","21.6000003814697","21.2999992370605","20.6000003814697","20.2000007629395","19.2000007629395","19.3999996185303","19.2999992370605","19.2999992370605","18.1000003814697","17.8999996185303","18.1000003814697","17.6000003814697","17.1000003814697","16.7000007629395","16.1000003814697","15.3999996185303","15.1999998092651","14.1000003814697","13.6999998092651","","",
"China","CHN","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America and the Caribbean (IFC classification)","CLA","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East and North Africa (IFC classification)","CME","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7000007629395","","","","","","","","","48.9000015258789","","","",
"Congo, Rep.","COG","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2999992370605","","","","","","","","",
"Colombia","COL","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","1.89999997615814","","","","","1.70000004768372","1.79999995231628","1.89999997615814","1.79999995231628","1.70000004768372","1.89999997615814","1.79999995231628","1.89999997615814","1.5","1.70000004768372","1.39999997615814","1.60000002384186","1.39999997615814","1.39999997615814","1.60000002384186","1.60000002384186","32.5","30.8999996185303","30.8999996185303","28.2999992370605","30.5","29.7999992370605","28.7000007629395","26.2000007629395","26.1000003814697","26.3999996185303","25.2999992370605","24.1000003814697","",
"Comoros","COM","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","34.4000015258789","35.2000007629395","38.2000007629395","36","36.7999992370605","35.2999992370605","34.4000015258789","36.0999984741211","36.0999984741211","34.0999984741211","33.5999984741211","33.2999992370605","31.8999996185303","29.5","28.2999992370605","28.2000007629395","28.2999992370605","27.2000007629395","26.8999996185303","26.8999996185303","27.2999992370605","21.8999996185303","22.1000003814697","21","20.3999996185303","20.7999992370605","19.3999996185303","17.8999996185303","17.2000007629395","17.2000007629395","21","20.1000003814697","19.2000007629395","",
"South Asia (IFC classification)","CSA","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Caribbean small states","CSS","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0125126125866","23.9783689281613","23.6065751471108","22.621949739624","21.9871444533984","22.3705732175483","19.9538616000369","20.1938708146527","","21.5064726410473","19.9950687444697","19.2376884991727","16.243034247987","17.8468151686063","","","","","","","","",
"Cuba","CUB","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.6000003814697","31.5","31.6000003814697","26.8999996185303","34.2000007629395","34.2999992370605","28.5","28.6000003814697","28.7000007629395","27.5","26.5","26.2999992370605","25","24.7000007629395","25","24.7000007629395","26.2000007629395","","",
"Curacao","CUW","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09999990463257","","","","","","","","","","","","","","2.59999990463257","3.5","3.20000004768372","3","","","","","",
"Cyprus","CYP","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","14.8999996185303","14.6999998092651","14.3000001907349","14.3000001907349","14.3000001907349","13.8999996185303","13.3999996185303","13.1999998092651","12.8000001907349","12.5","12","11.5","11.3000001907349","11.3000001907349","11.1000003814697","10.8999996185303","","","","5.09999990463257","5.69999980926514","5.5","6","6","5.69999980926514","5.5","5.30000019073486","6","5.5","4.69999980926514","4.90000009536743","5.09999990463257","3.79999995231628","",
"Czech Republic","CZE","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80000019073486","7.80000019073486","7.40000009536743","7.09999990463257","6.90000009536743","6.5","6.19999980926514","6.09999990463257","5.90000009536743","5.80000019073486","5.5","5.30000019073486","4.80000019073486","4.5","4.40000009536743","3.79999995231628","3.79999995231628","4","3.79999995231628","3.90000009536743","",
"Germany","DEU","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19999980926514","3.79999995231628","3.59999990463257","3.40000009536743","3.29999995231628","3.20000004768372","3.20000004768372","3.09999990463257","3.20000004768372","3","3","2.90000009536743","2.90000009536743","2.90000009536743","2.90000009536743","2.79999995231628","2.79999995231628","2.20000004768372","2.09999990463257","2","2","1.89999997615814","",
"Djibouti","DJI","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2999992370605","","40.2000007629395","","","","","","31.3999996185303","","34.2999992370605","","29.3999996185303","","","","","","","","","","","","",
"Denmark","DNK","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","10.5","","10.3000001907349","9.39999961853027","9.19999980926514","8.19999980926514","7.69999980926514","7.90000009536743","7.90000009536743","7.80000019073486","7.90000009536743","7.19999980926514","7.30000019073486","7","5.90000009536743","5.5","5.40000009536743","5.30000019073486","4.59999990463257","4.69999980926514","4.5","4.40000009536743","4.5","4.09999990463257","4.09999990463257","4.09999990463257","3.90000009536743","3.79999995231628","3.90000009536743","3.90000009536743","3.79999995231628","3.90000009536743","",
"Dominican Republic","DOM","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3999996185303","25.6000003814697","22.7999992370605","19.7999992370605","20.5","26.7000007629395","27.2000007629395","23.8999996185303","24","22.6000003814697","21.2000007629395","23.1000003814697","21.7000007629395","21.2000007629395","20.6000003814697","21.6000003814697","21","21.6000003814697","21","19.3999996185303","21.2999992370605","","",
"Algeria","DZA","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","","22.7999992370605","20.3999996185303","","","","","14.1000003814697","12.6000003814697","12.3000001907349","","",
"East Asia & Pacific (developing only)","EAP","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (all income levels)","EAS","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (developing only)","ECA","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (all income levels)","ECS","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2461275193132","12.1533237919288","13.1369169099104","12.3987247992382","12.3444455801195","11.7493171771222","11.5807830874269","11.4440507087921","10.7950096283849","10.4122998215077","9.62440972848668","8.86332964585914","8.00645486938469","8.03752599390602","7.95371175455956","8.06381159983014","",
"Ecuador","ECU","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3000001907349","11.3000001907349","9.60000038146973","10.3999996185303","9.80000019073486","8.80000019073486","9.5","9.80000019073486","10.5","10.5","34","34","","34.9000015258789","35.4000015258789","34.5999984741211","34","33.2999992370605","33","33","32.5999984741211","32.9000015258789","32.0999984741211","",
"Egypt, Arab Rep.","EGY","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","44.9000015258789","42.7999992370605","41.5999984741211","40.9000015258789","39.2999992370605","","","","","34.5999984741211","34.9000015258789","29.3999996185303","34.5","32.5","32.2000007629395","32","","29.1000003814697","28.5","28","27.3999996185303","27.7999992370605","27.5","27.7000007629395","28.1000003814697","27.1000003814697","28.2999992370605","27.7000007629395","28.2000007629395","25.8999996185303","24.7000007629395","25.7000007629395","","",
"Euro area","EMU","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.60000986481384","7.09907402482361","6.79925589343732","6.82166972669812","6.53663995027998","6.46803892010153","6.38784809251187","6.20714498358427","5.9628211299445","5.72222754243538","5.66755518428668","5.50875076361166","5.51820299563275","5.18480606378337","5.10878976859113","5.02899244312764","4.82932424563723","4.26576730720738","4.37559455175538","4.39155091217188","4.27097425461241","4.39885144480887","",
"Eritrea","ERI","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","19.6000003814697","19.2000007629395","19.2000007629395","19.2999992370605","19.2000007629395","19.1000003814697","17.1000003814697","16.1000003814697","15.3000001907349","13.8999996185303","12.6000003814697","11.5","10.5","10.6000003814697","10.5","10","9.5","9.19999980926514","9","8.39999961853027","7.80000019073486","7.80000019073486","7.19999980926514","6.80000019073486","6.59999990463257","6.40000009536743","5.80000019073486","5.59999990463257","5.09999990463257","5.5","5.69999980926514","5.59999990463257","5.90000009536743","",
"Estonia","EST","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2000007629395","26.5","24","22.5","20.1000003814697","17.6000003814697","12.5","12.1000003814697","11.8000001907349","11.1999998092651","10.3000001907349","9.69999980926514","9.89999961853027","9.60000038146973","8.39999961853027","8","7.09999990463257","6.5","6.30000019073486","5.30000019073486","5.59999990463257","5.80000019073486","6.40000009536743","6.69999980926514","",
"Ethiopia","ETH","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.9000015258789","83.1999969482422","","","","","","","","",
"European Union","EUU","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11768108325351","7.63929876387662","7.64862417807663","9.09144659380084","8.78924107126868","8.77363110471076","8.75289397224551","8.51931013530957","8.26866072031479","8.19424096928864","7.97621714982734","7.50246391782215","7.43741858986978","6.97563855764644","6.83718939267795","6.5755099116737","6.27876777499473","5.6938388732838","5.80153963216405","5.85231572756719","5.69554015544602","5.89200084952887","",
"Fragile and conflict affected situations","FCS","Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
